تاريخ البيع,إسم المنتج,صنف المنتج,المدينة,السعر (رس),الكمية المباعة,السعر الإجمالي (رس)
2023-09-19,تيشرت خارطة المملكة مع اسم المنطقة,ملابس,خميس مشيط,446.16,96,11530.15
2023-09-20,سديري ولادي اليوم الوطني 93,ملابس,خميس مشيط,134.95,6,13008.539999999999
2023-09-18,دقله اليوم الوطني السعودي 93,ملابس,الدمام,417.21,49,14116.02
2023-09-22,عقال رجالي مقصب,ملابس,جدة,421.21,40,343.78
2023-09-20,بالونات اليوم الوطني 93 - 6 بالون أخضر,هدايا,خميس مشيط,121.19,62,2037.8400000000001
2023-09-15,أكياس ميني أبيض بشعار اليوم الوطني93 نحلم ونحقق درزن(مجموعة 12 قطع),هدايا,جدة,131.83,18,20040.260000000002
2023-09-15,سديري الهوية الوطنية,ملابس,جدة,163.73,42,28580.0
2023-09-17,شال اليوم الوطني (هيا لنا دار),ملابس,الدمام,95.32,46,3746.4
2023-09-21,بالونات اليوم الوطني 93 - 6 بالون أخضر,هدايا,الدمام,488.03,82,7730.96
2023-09-20,مجموعة 6 بوكسات,هدايا,جدة,190.04,99,38851.68
2023-09-19,دقله اليوم الوطني السعودي 93,ملابس,خميس مشيط,177.74,28,15482.949999999999
2023-09-22,بشت اليوم الوطني,ملابس,خميس مشيط,491.72,50,13835.64
2023-09-17,لوقو اكريليك شعار اليوم الوطني93 (درزن عدد 12 قطعة),هدايا,خميس مشيط,367.88,72,5608.89
2023-09-22,تيشرت مع تنوره اليوم الوطني السعودي 93,ملابس,الدمام,475.19,34,29800.3
2023-09-18,بالونات اليوم الوطني 93 - 6 بالون منوع,هدايا,الرياض,321.26,1,14843.949999999999
2023-09-17,بشت اليوم الوطني مع اضافه الاسم,ملابس,جدة,468.76,66,30360.0
2023-09-22,بربتوز ولادي اليوم الوطني 93,ملابس,جدة,196.05,60,11433.92
2023-09-17,هدية تذكارية بنقش ليزر على الخشب لليوم الوطني (مجموعة 3 قطع),هدايا,خميس مشيط,381.76,79,8769.449999999999
2023-09-16,بربتوز ولادي اليوم الوطني 93,ملابس,الرياض,409.68,31,2136.0
2023-09-21,سديري اليوم الوطني بالاسم,ملابس,الرياض,331.21,14,421.02
2023-09-21,بكج توزيعات نحلم ونحقق,هدايا,جدة,405.15,4,34923.0
2023-09-19,جاكيت اطفال اليوم الوطني,ملابس,خميس مشيط,71.91,17,2398.8
2023-09-22,سديري الهوية الوطنية,ملابس,خميس مشيط,470.76,67,6005.42
2023-09-20,مجموعة 6 بوكسات,هدايا,جدة,252.09,82,37474.98
2023-09-20,بروش علم السعودية - ( معدن ),هدايا,جدة,322.18,81,3014.75
2023-09-17,شال اليوم الوطني (نحلم ونحقق),ملابس,الرياض,449.25,96,6391.0
2023-09-16,بشت اليوم الوطني,ملابس,الرياض,141.48,47,30653.22
2023-09-17,تيشرت نحلم ونحقق,ملابس,الدمام,283.83,59,9457.14
2023-09-15,دقلة اليوم الوطني (اسود),ملابس,الرياض,105.99,8,3574.0
2023-09-18,جاكيت اطفال اليوم الوطني,ملابس,الرياض,91.15,6,9159.9
2023-09-16,بربتوز ولادي اليوم الوطني 93,ملابس,خميس مشيط,298.24,1,16726.98
2023-09-22,بروش علم السعودية - ( معدن ),هدايا,الرياض,408.17,23,19259.59
2023-09-22,زينة اليوم الوطني السعودي 93 - نحلم ونحقق,هدايا,جدة,249.05,19,36483.44
2023-09-16,لوقو اكريليك شعار اليوم الوطني93 (درزن عدد 12 قطعة),هدايا,الدمام,233.15,56,12410.3
2023-09-20,جاكيت اطفال اليوم الوطني,ملابس,جدة,405.73,94,13116.25
2023-09-17,أكياس ميني أبيض بشعار اليوم الوطني93 نحلم ونحقق درزن(مجموعة 12 قطع),هدايا,الدمام,321.75,80,1682.0
2023-09-20,بالونات اليوم الوطني 93 - 6 بالون منوع,هدايا,الرياض,145.75,84,2257.6000000000004
2023-09-21,عقال رجالي مقصب,ملابس,الرياض,384.95,40,18969.3
2023-09-16,سديري ولادي اليوم الوطني 93,ملابس,خميس مشيط,94.06,32,41757.8
2023-09-20,بشت اليوم الوطني بالاسم,ملابس,خميس مشيط,487.02,31,16159.800000000001
2023-09-19,دقلة اليوم الوطني,ملابس,جدة,128.19,30,35055.78
2023-09-18,دقله اليوم الوطني السعودي 93,ملابس,جدة,190.28,16,3376.34
2023-09-19,زينة اليوم الوطني السعودي 93 - نحلم ونحقق,هدايا,الدمام,251.85,51,23298.600000000002
2023-09-18,جاكيت ولادي او بناتي اليوم الوطني 93,ملابس,جدة,483.28,87,15476.16
2023-09-20,شال نسائي اليوم الوطني,ملابس,الدمام,391.19,78,6900.32
2023-09-19,أقفاص حلويات بشعار اليوم الوطني نحلم,هدايا,الرياض,306.03,5,31057.179999999997
2023-09-18,مجموعة 6 بوكسات,هدايا,خميس مشيط,242.26,69,46121.0
2023-09-17,بروش علم السعودية - ( معدن ),هدايا,الرياض,330.95,9,8049.5
2023-09-19,شال نسائي اليوم الوطني,ملابس,خميس مشيط,450.07,47,29269.8
2023-09-17,شال اليوم الوطني (هيا لنا دار),ملابس,جدة,314.62,8,15742.18
2023-09-16,تيشرت خارطة المملكة مع اسم المنطقة,ملابس,الرياض,304.08,75,25800.39
2023-09-15,تيشرت نحلم ونحقق,ملابس,الدمام,363.51,30,23892.12
2023-09-21,مجموعة 12 كرت حامل,هدايا,الرياض,490.47,51,5217.85
2023-09-20,سديري الهوية الوطنية,ملابس,الرياض,183.01,44,13506.85
2023-09-21,جاكيت اطفال اليوم الوطني,ملابس,الدمام,492.17,82,21286.72
2023-09-17,وشاح أخضر مطبوع بشعار اليوم الوطني93 نحلم ونحقق,ملابس,خميس مشيط,103.67,50,12890.79
2023-09-20,أقفاص حلويات بشعار اليوم الوطني نحلم,هدايا,جدة,209.57,9,15188.5
2023-09-18,تيشرت نحلم ونحقق,ملابس,جدة,171.59,47,4677.6
2023-09-21,عقال رجالي مقصب,ملابس,الدمام,311.58,95,23079.97
2023-09-20,شال اليوم الوطني السعودي 93 - الدرعية والعلا ( وشاح قماشي ),ملابس,الرياض,389.34,37,6705.75
2023-09-19,بشت اليوم الوطني مزخرف,ملابس,الرياض,131.01,69,22205.4
2023-09-21,دقلة اليوم الوطني (اسود),ملابس,الدمام,354.29,1,8227.3
2023-09-20,دقلة اليوم الوطني,ملابس,الرياض,323.12,79,11519.75
2023-09-21,بشت اليوم الوطني السعودي 93,ملابس,الرياض,401.7,79,284.33
2023-09-21,تيشرت نحلم ونحقق,ملابس,الرياض,465.93,99,29346.100000000002
2023-09-19,بالونات همة حتى القمة مجموعة(5 بالون),هدايا,الدمام,333.52,34,34261.92
2023-09-20,ستيكرات لاصقة (عدد 40)  شعار اليوم الوطني 93,هدايا,الرياض,150.03,64,5557.23
2023-09-18,بالونات اليوم الوطني 93 - 6 بالون أخضر,هدايا,خميس مشيط,115.08,54,2767.71
2023-09-19,زينة اليوم الوطني السعودي 93 - نحلم ونحقق,هدايا,خميس مشيط,443.69,43,11769.029999999999
2023-09-17,شال اليوم الوطني السعودي 93 - للقمة سائرين ( وشاح قماشي ),ملابس,الدمام,280.29,52,15134.710000000001
2023-09-16,بروش علم السعودية - ( معدن ),هدايا,خميس مشيط,121.02,42,30845.55
2023-09-20,لوقو اكريليك دائري لليوم الوطني93 (درزن عدد 12 قطعة),هدايا,الرياض,424.98,93,17422.01
2023-09-18,كاب بهوية اليوم الوطني 93 - قبعة,هدايا,جدة,158.63,51,36311.659999999996
2023-09-19,كاب بهوية اليوم الوطني 93 - قبعة,هدايا,الدمام,373.8,46,16969.71
2023-09-20,لوقو اكريليك شعار اليوم الوطني93 (درزن عدد 12 قطعة),هدايا,جدة,484.41,37,15258.06
2023-09-21,شال اليوم الوطني السعودي 93 - الدرعية والعلا ( وشاح قماشي ),ملابس,الدمام,209.58,31,17715.460000000003
2023-09-16,بالونات همة حتى القمة مجموعة(5 بالون),هدايا,الدمام,436.93,11,16981.02
2023-09-19,سديري اليوم الوطني بالاسم,ملابس,الدمام,316.77,22,1820.24
2023-09-19,بشت اليوم الوطني بالاسم,ملابس,الدمام,114.63,32,11926.2
2023-09-21,دقله اليوم الوطني السعودي 93,ملابس,خميس مشيط,405.47,21,13670.8
2023-09-15,شال اليوم الوطني (نحلم ونحقق),ملابس,خميس مشيط,256.91,10,9473.47
2023-09-22,كاب بهوية اليوم الوطني 93 - قبعة,هدايا,جدة,249.0,99,1847.7
2023-09-16,شال نسائي اليوم الوطني,ملابس,جدة,138.54,54,30793.62
2023-09-17,بشت اليوم الوطني مزخرف,ملابس,خميس مشيط,299.49,92,35138.4
2023-09-16,شال السعودية ( وشاح قماشي ) - اليوم الوطني السعودي,ملابس,الرياض,309.52,74,21827.61
2023-09-22,شال السعودية ( وشاح قماشي ) - اليوم الوطني السعودي,ملابس,خميس مشيط,445.07,31,14861.34
2023-09-18,وشاح أخضر مطبوع بشعار اليوم الوطني93 نحلم ونحقق,ملابس,جدة,450.95,89,10881.300000000001
2023-09-18,جاكيت ولادي او بناتي اليوم الوطني 93,ملابس,جدة,406.13,92,6773.7300000000005
2023-09-20,فستان اليوم الوطني السعودي 93,ملابس,الدمام,115.89,55,13844.91
2023-09-15,بربتوز ولادي اليوم الوطني 93,ملابس,جدة,104.86,67,24176.070000000003
2023-09-18,لوقو اكريليك شعار اليوم الوطني93 (درزن عدد 12 قطعة),هدايا,خميس مشيط,324.96,68,31239.6
2023-09-19,شال اليوم الوطني (هيا لنا دار),ملابس,الدمام,277.91,13,6585.93
2023-09-15,بروش سيفين ونخلة - ( معدن ),هدايا,خميس مشيط,177.78,93,15098.38
2023-09-17,بشت اليوم الوطني بالاسم,ملابس,جدة,490.01,18,2257.36
2023-09-20,تيشرت نحلم ونحقق,ملابس,الرياض,289.47,39,879.86
2023-09-16,جاكيت ولادي او بناتي اليوم الوطني 93,ملابس,الدمام,376.2,50,2907.2000000000003
2023-09-18,بالونات اليوم الوطني 93 - 6 بالون أخضر,هدايا,الدمام,238.24,99,11543.16
2023-09-15,عقال مقصب,ملابس,الدمام,157.85,37,1290.3600000000001
2023-09-15,دقلة اليوم الوطني (اسود),ملابس,الرياض,371.9,14,15761.28
2023-09-18,بروش سيفين ونخلة - ( معدن ),هدايا,جدة,280.66,91,16360.23
2023-09-15,بروش سيفين ونخلة - ( معدن ),هدايا,الرياض,93.49,19,8338.32
2023-09-16,كاب بهوية اليوم الوطني 93 - قبعة,هدايا,الدمام,432.56,69,5119.93
2023-09-20,عقال مقصب,ملابس,الدمام,434.99,24,8683.85
2023-09-19,كروت حاملة للورد بشعار اليوم الوطني نحلم ونحقق,هدايا,جدة,183.39,88,11751.6
2023-09-19,بالونات همة حتى القمة مجموعة(5 بالون),هدايا,الدمام,221.27,31,13747.86
2023-09-19,بشت اليوم الوطني بالاسم,ملابس,الدمام,447.44,16,30386.850000000002
2023-09-21,كوب قهوة - جيش التوحيد - اليوم الوطني السعودي,هدايا,الرياض,90.51,59,11258.730000000001
2023-09-18,شال اليوم الوطني السعودي 93 - الدرعية والعلا ( وشاح قماشي ),ملابس,جدة,119.89,2,3474.7999999999997
2023-09-20,مجموعة 12 كرت حامل,هدايا,الدمام,224.01,55,13132.34
2023-09-15,شال اليوم الوطني السعودي 93 - المكعب والفضاء ( وشاح قماشي ),ملابس,الرياض,474.73,22,11295.12
2023-09-17,لوقو اكريليك شعار اليوم الوطني93 (درزن عدد 12 قطعة),هدايا,الرياض,358.79,15,22898.87
2023-09-19,ستيكرات لاصقة (عدد 40)  شعار اليوم الوطني 93,هدايا,جدة,256.38,11,9930.44
2023-09-21,سديري ولادي اليوم الوطني 93,ملابس,جدة,396.76,32,21089.01
2023-09-19,زينة اليوم الوطني السعودي 93 - نحلم ونحقق,هدايا,الدمام,352.68,10,4596.349999999999
2023-09-15,بشت اليوم الوطني,ملابس,جدة,124.61,1,4833.24
2023-09-18,كوب قهوة - جيش التوحيد - اليوم الوطني السعودي,هدايا,الدمام,390.44,25,5985.900000000001
2023-09-16,تيشرت نحلم ونحقق,ملابس,جدة,187.28,7,3196.9
2023-09-22,شال اليوم الوطني السعودي 93 - للقمة سائرين ( وشاح قماشي ),ملابس,جدة,139.21,29,15394.17
2023-09-15,كاب بهوية اليوم الوطني 93 - قبعة,هدايا,جدة,145.44,33,20375.399999999998
2023-09-18,شال اليوم الوطني السعودي 93 - الدرعية والعلا ( وشاح قماشي ),ملابس,جدة,115.54,89,16179.45
2023-09-22,دقلة اليوم الوطني,ملابس,خميس مشيط,238.04,96,1525.28
2023-09-17,بشت اليوم الوطني مزخرف,ملابس,خميس مشيط,127.24,89,34567.89
2023-09-16,سديري الهوية الوطنية,ملابس,جدة,376.32,97,31327.66
2023-09-22,بشت اليوم الوطني,ملابس,جدة,311.9,88,20476.5
2023-09-22,تيشرت مع تنوره اليوم الوطني السعودي 93,ملابس,خميس مشيط,352.56,50,15716.0
2023-09-19,تيشرت مع تنوره اليوم الوطني السعودي 93,ملابس,خميس مشيط,236.31,79,6576.400000000001
2023-09-17,سديري اليوم الوطني بالاسم,ملابس,الدمام,419.42,87,4058.6400000000003
2023-09-22,دقله اليوم الوطني السعودي 93,ملابس,جدة,334.32,83,4406.62
2023-09-15,لوقو اكريليك دائري لليوم الوطني93 (درزن عدد 12 قطعة),هدايا,جدة,79.93,69,17903.2
2023-09-20,زينة اليوم الوطني السعودي 93 - نحلم ونحقق,هدايا,جدة,129.96,23,3818.8
